block_size,draft_context_loss,gpu_memory_MB,lora_training_mode,loss,lr,refine_ratio,selected_token_ratio,step,step_time,token_acc,top5_acc
4,8.481560707092285,2090.3505859375,draft_aware,8.481560707092285,0.0001,0.2,0.2134387351778656,1,0.05277796881273389,0.1388888955116272,0.25
4,7.652759075164795,2095.1904296875,draft_aware,7.652759075164795,0.0001,0.2,0.21499013806706113,2,0.05550110572949052,0.07339449226856232,0.2110091596841812
4,9.428877830505371,2095.1904296875,draft_aware,9.428877830505371,0.0001,0.2,0.208,3,0.05460396595299244,0.06730769574642181,0.17307692766189575
4,7.991811275482178,2095.1904296875,draft_aware,7.991811275482178,0.0001,0.2,0.21611001964636542,4,0.05446715373545885,0.05454545468091965,0.17272727191448212
4,7.818552494049072,2099.6904296875,draft_aware,7.818552494049072,0.0001,0.2,0.21653543307086615,5,0.05413985811173916,0.09090908616781235,0.2181818187236786
4,7.115860939025879,2104.1904296875,draft_aware,7.115860939025879,0.0001,0.2,0.21653543307086615,6,0.05470647616311908,0.15454545617103577,0.29999998211860657
4,8.129733085632324,2104.1904296875,draft_aware,8.129733085632324,0.0001,0.2,0.21893491124260356,7,0.054392395075410604,0.11711712181568146,0.21621622145175934
4,7.471926212310791,2104.1904296875,draft_aware,7.471926212310791,0.0001,0.2,0.21146245059288538,8,0.05420869495719671,0.09345793724060059,0.2149532586336136
4,8.682867050170898,2099.6904296875,draft_aware,8.682867050170898,0.0001,0.2,0.21739130434782608,9,0.05437294906005263,0.036363635212183,0.17272727191448212
4,8.86475944519043,2104.1904296875,draft_aware,8.86475944519043,0.0001,0.2,0.21157684630738524,10,0.055038964841514826,0.04716981202363968,0.21698114275932312
4,6.42354679107666,2104.1904296875,draft_aware,6.42354679107666,0.0001,0.2,0.21713147410358566,11,0.0541599509306252,0.15596330165863037,0.302752286195755
4,8.168262481689453,2104.1904296875,draft_aware,8.168262481689453,0.0001,0.2,0.21169354838709678,12,0.05438859388232231,0.0476190485060215,0.21904762089252472
4,6.886436462402344,2099.6904296875,draft_aware,6.886436462402344,0.0001,0.2,0.21456692913385828,13,0.05436200322583318,0.1376146674156189,0.2752293348312378
4,8.142333030700684,2104.1904296875,draft_aware,8.142333030700684,0.0001,0.2,0.21456692913385828,14,0.054700660053640604,0.11009173840284348,0.24770641326904297
4,7.504732608795166,2104.1904296875,draft_aware,7.504732608795166,0.0001,0.2,0.2172211350293542,15,0.05393675621598959,0.06306306272745132,0.21621622145175934
4,6.96771764755249,2104.1904296875,draft_aware,6.96771764755249,0.0001,0.2,0.2124248496993988,16,0.05460506770759821,0.09433962404727936,0.2641509473323822
4,7.6866774559021,2099.6904296875,draft_aware,7.6866774559021,0.0001,0.2,0.2180746561886051,17,0.054492522962391376,0.1621621698141098,0.36936938762664795
4,7.150507926940918,2104.1904296875,draft_aware,7.150507926940918,0.0001,0.2,0.21042084168336672,18,0.054420231841504574,0.07619047909975052,0.20952381193637848
4,7.363384246826172,2104.1904296875,draft_aware,7.363384246826172,0.0001,0.2,0.21611001964636542,19,0.05404661176726222,0.11818181723356247,0.290909081697464
4,6.779935836791992,2104.1904296875,draft_aware,6.779935836791992,0.0001,0.2,0.21764705882352942,20,0.05469501903280616,0.09909909963607788,0.2522522509098053
4,7.060022354125977,2099.6904296875,draft_aware,7.060022354125977,0.0001,0.2,0.2180746561886051,21,0.05472284508869052,0.06306306272745132,0.22522522509098053
4,7.471416473388672,2104.1904296875,draft_aware,7.471416473388672,0.0001,0.2,0.21739130434782608,22,0.05400356603786349,0.072727270424366,0.13636362552642822
4,7.015219211578369,2104.1904296875,draft_aware,7.015219211578369,0.0001,0.2,0.2123015873015873,23,0.05437406711280346,0.14953270554542542,0.2616822421550751
4,8.04620361328125,2104.1904296875,draft_aware,8.04620361328125,0.0001,0.2,0.21414538310412573,24,0.05496159801259637,0.0917431116104126,0.23853209614753723
4,7.825268268585205,2099.6904296875,draft_aware,7.825268268585205,0.0001,0.2,0.2180746561886051,25,0.05456501990556717,0.11711712181568146,0.27927929162979126
4,7.147638320922852,2104.1904296875,draft_aware,7.147638320922852,0.0001,0.2,0.2180746561886051,26,0.05416965903714299,0.07207207381725311,0.22522522509098053
4,7.668995380401611,2104.1904296875,draft_aware,7.668995380401611,0.0001,0.2,0.21893491124260356,27,0.05453198775649071,0.0810810849070549,0.27927929162979126
4,8.100298881530762,2104.1904296875,draft_aware,8.100298881530762,0.0001,0.2,0.21115537848605578,28,0.05468509113416076,0.07547169923782349,0.16981132328510284
4,7.677358150482178,2099.6904296875,draft_aware,7.677358150482178,0.0001,0.2,0.21696252465483234,29,0.05425293603911996,0.11818181723356247,0.2545454502105713
4,7.5381364822387695,2104.1904296875,draft_aware,7.5381364822387695,0.0001,0.2,0.2196078431372549,30,0.05412359582260251,0.0803571492433548,0.1785714328289032
4,7.936792373657227,2104.1904296875,draft_aware,7.936792373657227,0.0001,0.2,0.2172211350293542,31,0.05460593430325389,0.0810810849070549,0.20720721781253815
4,7.509322166442871,2104.1904296875,draft_aware,7.509322166442871,0.0001,0.2,0.21782178217821782,32,0.05481462785974145,0.09999999403953552,0.23636363446712494
4,7.479357719421387,2099.6904296875,draft_aware,7.479357719421387,0.0001,0.2,0.21696252465483234,33,0.05393605586141348,0.06363636255264282,0.22727271914482117
4,7.540309906005859,2104.1904296875,draft_aware,7.540309906005859,0.0001,0.2,0.21456692913385828,34,0.05433695623651147,0.0458715558052063,0.14678898453712463
4,7.111447811126709,2104.1904296875,draft_aware,7.111447811126709,0.0001,0.2,0.21893491124260356,35,0.05487061990424991,0.12612612545490265,0.20720721781253815
4,6.208258628845215,2104.1904296875,draft_aware,6.208258628845215,0.0001,0.2,0.21653543307086615,36,0.05478765396401286,0.145454540848732,0.27272725105285645
4,7.694623947143555,2099.6904296875,draft_aware,7.694623947143555,0.0001,0.2,0.21936758893280633,37,0.05404875986278057,0.12612612545490265,0.30630630254745483
4,7.437439441680908,2104.1904296875,draft_aware,7.437439441680908,0.0001,0.2,0.21653543307086615,38,0.05457544466480613,0.11818181723356247,0.30909091234207153
4,8.28907585144043,2104.1904296875,draft_aware,8.28907585144043,0.0001,0.2,0.21893491124260356,39,0.054783602710813284,0.07207207381725311,0.21621622145175934
4,7.642199993133545,2104.1904296875,draft_aware,7.642199993133545,0.0001,0.2,0.21850393700787402,40,0.05439953366294503,0.09009009599685669,0.21621622145175934
4,7.850621700286865,2099.6904296875,draft_aware,7.850621700286865,0.0001,0.2,0.2196078431372549,41,0.05381054291501641,0.0803571492433548,0.25
4,7.627259254455566,2104.1904296875,draft_aware,7.627259254455566,0.0001,0.2,0.21031746031746032,42,0.054607873782515526,0.12264151126146317,0.3113207519054413
