align_loss,coarse_comm_MB_per_batch,compression_ratio,device_loss,device_token_acc,edge_loss,gpu_memory_MB,loss,step,step_time,token_acc,val_loss,val_token_acc
0.05311604216694832,0.25,6.0,9.238622665405273,0.049668874591588974,7.558102130889893,1700.45263671875,9.411138534545898,43,0.02963049802929163,0.0397351011633873,,
0.04959087446331978,0.25,6.0,9.063657760620117,0.05642633140087128,7.442477703094482,1700.45263671875,9.260168075561523,44,0.029753020964562893,0.050156738609075546,,
0.04830559343099594,0.25,6.0,9.244144439697266,0.04575163498520851,7.839572429656982,1700.45263671875,9.693231582641602,45,0.03009917796589434,0.04575163498520851,,
0.04566027969121933,0.25,6.0,9.470515251159668,0.047138046473264694,8.498910903930664,1700.45263671875,10.39758014678955,46,0.029456984950229526,0.04377104341983795,,
0.044422298669815063,0.25,6.0,9.385753631591797,0.055016182363033295,8.420459747314453,1700.45263671875,10.30205249786377,47,0.029425362939946353,0.048543691635131836,,
0.043085020035505295,0.25,6.0,9.19282054901123,0.061889249831438065,7.984409332275391,1700.45263671875,9.827281951904297,48,0.029635349987074733,0.04885993152856827,,
0.041954848915338516,0.25,6.0,8.937997817993164,0.044871795922517776,7.686225891113281,1700.45263671875,9.478021621704102,49,0.029457781929522753,0.044871795922517776,,
0.040497567504644394,0.25,6.0,9.066975593566895,0.03669724985957146,7.971292972564697,1700.45263671875,9.788738250732422,50,0.02957176195923239,0.058103978633880615,,
0.03952568769454956,0.25,6.0,8.965137481689453,0.047138046473264694,7.9018168449401855,1700.45263671875,9.698797225952148,51,0.029944175970740616,0.05387205258011818,,
0.038434989750385284,0.25,6.0,9.221904754638672,0.055921051651239395,8.298160552978516,1700.45263671875,10.146385192871094,52,0.029439389007166028,0.03618421033024788,,
0.03829365596175194,0.25,6.0,8.885908126831055,0.0422535203397274,7.868062496185303,1700.45263671875,9.649073600769043,53,0.02913266501855105,0.0809859111905098,,
0.038369640707969666,0.25,6.0,9.04481315612793,0.030000001192092896,8.11103343963623,1700.45263671875,9.923832893371582,54,0.02937711402773857,0.04333333298563957,,
0.0392615832388401,0.25,6.0,8.834486961364746,0.04833836853504181,7.650424003601074,1700.45263671875,9.421247482299805,55,0.030024443054571748,0.03323262929916382,,
0.0396476686000824,0.25,6.0,8.828903198242188,0.05666666850447655,7.891406059265137,1700.45263671875,9.661151885986328,56,0.02905090502463281,0.06666667014360428,,
0.041729141026735306,0.25,6.0,8.783143043518066,0.051724135875701904,7.804564476013184,1700.45263671875,9.5653657913208,57,0.029002372990362346,0.05517241358757019,,
0.04293415695428848,0.25,6.0,8.712766647338867,0.030821917578577995,7.778021812438965,1700.45263671875,9.524868965148926,58,0.02955704997293651,0.06506849080324173,,
0.04402829706668854,0.25,6.0,8.74027156829834,0.020066889002919197,7.845991134643555,1700.45263671875,9.598447799682617,59,0.029485483071766794,0.040133778005838394,,
0.04591972753405571,0.25,6.0,8.594868659973145,0.041009463369846344,7.632356643676758,1700.45263671875,9.35592269897461,60,0.029930755961686373,0.034700315445661545,,
0.04449939355254173,0.25,6.0,8.733650207519531,0.047770701348781586,7.942336082458496,1700.45263671875,9.69351577758789,61,0.029569010017439723,0.03503184765577316,,
0.04482274502515793,0.25,6.0,8.733495712280273,0.050847455859184265,8.114619255065918,1700.45263671875,9.865800857543945,62,0.029081486980430782,0.04067796468734741,,
0.044328559190034866,0.25,6.0,8.466323852539062,0.07089552283287048,7.770463943481445,1700.45263671875,9.468161582946777,63,0.028611353947781026,0.05223880335688591,,
0.04375579580664635,0.25,6.0,8.765207290649414,0.03754265978932381,8.149825096130371,1700.45263671875,9.907241821289062,64,0.029205383034422994,0.044368598610162735,,
0.04182766377925873,0.25,6.0,8.518324851989746,0.04605263099074364,7.8584885597229,1700.45263671875,9.566336631774902,65,0.029297151952050626,0.04934210702776909,,
0.04088974371552467,0.25,6.0,8.431809425354004,0.054744526743888855,7.754835605621338,1700.45263671875,9.445286750793457,66,0.028461431968025863,0.06204379349946976,,
0.03911461681127548,0.25,6.0,8.365518569946289,0.054794520139694214,7.697657108306885,1700.45263671875,9.374671936035156,67,0.02865048300009221,0.05821917951107025,,
0.03738638386130333,0.25,6.0,8.27648639678955,0.043478261679410934,7.627819538116455,1700.45263671875,9.286855697631836,68,0.028664776007644832,0.04037266969680786,,
0.034972988069057465,0.25,6.0,8.349541664123535,0.04193548485636711,7.713629245758057,1700.45263671875,9.38703441619873,69,0.02857710304670036,0.03548387065529823,,
0.03282192721962929,0.25,6.0,8.347772598266602,0.04304635897278786,7.836556911468506,1700.45263671875,9.509393692016602,70,0.028515337966382504,0.04304635897278786,,
0.03220842406153679,0.25,6.0,8.207144737243652,0.030000001192092896,7.52791166305542,1700.45263671875,9.172561645507812,71,0.028699617949314415,0.03333333507180214,,
0.03023516945540905,0.25,6.0,8.098322868347168,0.03169013932347298,7.478320598602295,1700.45263671875,9.101008415222168,72,0.028568138950504363,0.056338027119636536,,
0.02945486456155777,0.25,6.0,8.2578763961792,0.030716722831130028,7.71876335144043,1700.45263671875,9.373284339904785,73,0.028336116927675903,0.030716722831130028,,
0.02916400507092476,0.25,6.0,8.249738693237305,0.037617553025484085,7.792269229888916,1700.45263671875,9.445133209228516,74,0.028842216008342803,0.04702194407582283,,
0.02973744459450245,0.25,6.0,8.040483474731445,0.05245901644229889,7.482895851135254,1700.45263671875,9.093966484069824,75,0.028421876020729542,0.05245901644229889,,
0.029907064512372017,0.25,6.0,8.14159870147705,0.03728813678026199,7.689830303192139,1700.45263671875,9.32114028930664,76,0.028726240037940443,0.03728813678026199,,
0.029467299580574036,0.25,6.0,8.120219230651855,0.05806451663374901,7.7143635749816895,1700.45263671875,9.341354370117188,77,0.02874161710496992,0.04838709533214569,,
0.029977407306432724,0.25,6.0,8.249105453491211,0.04827586188912392,7.892642021179199,1700.45263671875,9.54546070098877,78,0.02854203002061695,0.05517241358757019,,
0.029516015201807022,0.25,6.0,8.20181655883789,0.038327526301145554,7.910826683044434,1700.45263671875,9.554141998291016,79,0.028580225887708366,0.05226480960845947,,
0.02944338135421276,0.25,6.0,7.948504447937012,0.051948051899671555,7.4788899421691895,1700.45263671875,9.071535110473633,80,0.028497737017460167,0.04545454680919647,,
0.029055608436465263,0.25,6.0,8.088809967041016,0.059405941516160965,7.837189674377441,1700.45263671875,9.457857131958008,81,0.029167019994929433,0.04620462283492088,,
0.028450410813093185,0.25,6.0,7.8862481117248535,0.03642383962869644,7.539429664611816,1700.45263671875,9.119524002075195,82,0.02861698402557522,0.049668874591588974,,
0.027804195880889893,0.25,6.0,8.093629837036133,0.03548387065529823,7.741133689880371,1700.45263671875,9.362640380859375,83,0.028653669054619968,0.05161290243268013,,
0.02785511314868927,0.25,6.0,8.02834701538086,0.06484641134738922,7.780801773071289,1700.45263671875,9.389256477355957,84,0.02856102294754237,0.05802047625184059,,
0.02764022909104824,0.25,6.0,7.885529518127441,0.04530744627118111,7.561077117919922,1700.45263671875,9.140947341918945,85,0.029321667971089482,0.051779936999082565,,
0.027326766401529312,0.25,6.0,8.021636962890625,0.055921051651239395,7.830054759979248,1700.45263671875,9.437114715576172,86,0.02874028403311968,0.0625,,
0.028155632317066193,0.25,6.0,8.063512802124023,0.049504950642585754,7.911135196685791,1700.45263671875,9.526653289794922,87,0.028356897993944585,0.052805282175540924,,
0.027737392112612724,0.25,6.0,8.008127212524414,0.05750798434019089,7.766212463378906,1700.45263671875,9.370611190795898,88,0.02921651699580252,0.05750798434019089,,
0.02880549058318138,0.25,6.0,8.193297386169434,0.030487803742289543,8.00205135345459,1700.45263671875,9.643590927124023,89,0.02947768906597048,0.03353658318519592,,
0.02943902648985386,0.25,6.0,7.9364399909973145,0.040133778005838394,7.808371067047119,1700.45263671875,9.398603439331055,90,0.029490335029549897,0.03678929805755615,,
0.028851479291915894,0.25,6.0,7.9570207595825195,0.03956834599375725,7.748132705688477,1700.45263671875,9.342422485351562,91,0.0294130319962278,0.04316546767950058,,
0.027993692085146904,0.25,6.0,8.062484741210938,0.03378378599882126,7.893980979919434,1700.45263671875,9.50927734375,92,0.02946504799183458,0.030405405908823013,,
0.02702830173075199,0.25,6.0,7.748327255249023,0.03793103247880936,7.663216590881348,1700.45263671875,9.215584754943848,93,0.029615106992423534,0.04137931019067764,,
0.027004582807421684,0.25,6.0,7.89474630355835,0.04333333298563957,7.789555549621582,1700.45263671875,9.37120532989502,94,0.029402991058304906,0.046666666865348816,,
0.025977034121751785,0.25,6.0,7.924233913421631,0.06769230961799622,7.863255023956299,1700.45263671875,9.450699806213379,95,0.0301645970903337,0.03384615480899811,,
0.025513458997011185,0.25,6.0,7.527311325073242,0.05298013240098953,7.426124095916748,1700.45263671875,8.934138298034668,96,0.02906886301934719,0.046357616782188416,,
0.025134539231657982,0.25,6.0,7.790457248687744,0.04416403919458389,7.700738906860352,1700.45263671875,9.261343955993652,97,0.029600181034766138,0.05678233504295349,,
0.02519627846777439,0.25,6.0,7.749363422393799,0.023728813976049423,7.556139945983887,1700.45263671875,9.108531951904297,98,0.02878837299067527,0.023728813976049423,,
0.025477508082985878,0.25,6.0,7.856514930725098,0.02397260256111622,7.78693962097168,1700.45263671875,9.360790252685547,99,0.029051766963675618,0.04109589010477066,,
0.025874478742480278,0.25,6.0,7.515903949737549,0.03184713423252106,7.293870449066162,1700.45263671875,8.799638748168945,100,0.02923491597175598,0.0573248416185379,8.181547164916992,0.03191217929124832
0.026496557518839836,0.25,6.0,8.069313049316406,0.043478261679410934,8.01865005493164,1717.5810546875,9.635162353515625,101,0.029358466970734298,0.036231882870197296,,
0.027181899175047874,0.25,6.0,7.522701263427734,0.05329153314232826,7.507714748382568,1717.5810546875,9.014972686767578,102,0.02861560496967286,0.043887145817279816,,
0.025935886427760124,0.25,6.0,7.826008319854736,0.04878048971295357,7.709240436553955,1717.5810546875,9.2770357131958,103,0.028421238996088505,0.038327526301145554,,
0.025196751579642296,0.25,6.0,7.5440778732299805,0.04672896862030029,7.47969913482666,1717.5810546875,8.991034507751465,104,0.028463594033382833,0.031152646988630295,,
0.0245513878762722,0.25,6.0,8.085343360900879,0.058252427726984024,8.08427619934082,1717.5810546875,9.7037992477417,105,0.02873649902176112,0.03236246109008789,,
0.02406969852745533,0.25,6.0,7.641258716583252,0.04109589010477066,7.60890531539917,1717.5810546875,9.139564514160156,106,0.028609024942852557,0.0445205494761467,,
0.024397296831011772,0.25,6.0,7.725765228271484,0.04301075264811516,7.642602443695068,1717.5810546875,9.190195083618164,107,0.02862136298790574,0.02867383509874344,,
0.024571247398853302,0.25,6.0,7.694864749908447,0.0659722238779068,7.653483867645264,1717.5810546875,9.194913864135742,108,0.028302566963247955,0.0833333358168602,,
0.02466702274978161,0.25,6.0,7.9717535972595215,0.03484320640563965,7.984102725982666,1717.5810546875,9.580920219421387,109,0.02836379292421043,0.02090592309832573,,
0.02575351670384407,0.25,6.0,7.749957084655762,0.05863191932439804,7.6896281242370605,1717.5810546875,9.242195129394531,110,0.02848857792560011,0.04885993152856827,,
0.02561473660171032,0.25,6.0,7.858994483947754,0.03344481438398361,7.781857490539551,1717.5810546875,9.356218338012695,111,0.02862810401711613,0.05016722530126572,,
0.025713402777910233,0.25,6.0,7.700373649597168,0.047138046473264694,7.713037967681885,1717.5810546875,9.255683898925781,112,0.028624313068576157,0.04040404036641121,,
0.026022087782621384,0.25,6.0,7.6804633140563965,0.06796116381883621,7.660905838012695,1717.5810546875,9.199600219726562,113,0.028394171968102455,0.06472492218017578,,
0.026075147092342377,0.25,6.0,7.5113654136657715,0.05960264801979065,7.43354606628418,1717.5810546875,8.938426971435547,114,0.028519658953882754,0.06622516363859177,,
0.02626652643084526,0.25,6.0,7.4261674880981445,0.041800640523433685,7.385133743286133,1717.5810546875,8.872993469238281,115,0.028481565066613257,0.041800640523433685,,
0.026026101782917976,0.25,6.0,8.022394180297852,0.04126984253525734,8.055157661437988,1717.5810546875,9.662239074707031,116,0.02883748395834118,0.02539682574570179,,
0.02576492354273796,0.25,6.0,7.797685623168945,0.05882352963089943,7.788510322570801,1717.5810546875,9.350624084472656,117,0.028928613057360053,0.061764705926179886,,
0.026046132668852806,0.25,6.0,7.670572757720947,0.07094594836235046,7.682153701782227,1717.5810546875,9.218873023986816,118,0.028857417055405676,0.06081081181764603,,
0.02699332684278488,0.25,6.0,7.415115833282471,0.03658536449074745,7.3562140464782715,1717.5810546875,8.841936111450195,119,0.028871716000139713,0.04878048598766327,,
0.02590532973408699,0.25,6.0,7.845304489135742,0.04040404036641121,7.848392963409424,1717.5810546875,9.420044898986816,120,0.02860131801571697,0.047138046473264694,,
0.02652277797460556,0.25,6.0,7.71680212020874,0.06792452931404114,7.73649787902832,1717.5810546875,9.282510757446289,121,0.028722958988510072,0.06792452931404114,,
0.02635273151099682,0.25,6.0,7.776717185974121,0.03618421033024788,7.771657943725586,1717.5810546875,9.329636573791504,122,0.02952437091153115,0.04605263099074364,,
0.025949953123927116,0.25,6.0,7.7397050857543945,0.046822741627693176,7.740163326263428,1717.5810546875,9.290699005126953,123,0.029299990041181445,0.05016722530126572,,
0.025341253727674484,0.25,6.0,7.766978740692139,0.044871795922517776,7.780144214630127,1717.5810546875,9.336073875427246,124,0.029725344036705792,0.05128205195069313,,
0.025513891130685806,0.25,6.0,7.94849967956543,0.0439189188182354,7.998345375061035,1717.5810546875,9.590596199035645,125,0.029374629026278853,0.05067567527294159,,
0.025061601772904396,0.25,6.0,7.9020562171936035,0.04026845842599869,7.91279935836792,1717.5810546875,9.49571704864502,126,0.02883476100396365,0.05369127541780472,,
0.024727437645196915,0.25,6.0,7.509385108947754,0.0451388880610466,7.4708123207092285,1717.5810546875,8.975162506103516,127,0.029850409948267043,0.0486111119389534,,
0.024527056142687798,0.25,6.0,7.639806270599365,0.054794520139694214,7.621131420135498,1717.5810546875,9.151545524597168,128,0.02971120097208768,0.04794520512223244,,
0.02518407255411148,0.25,6.0,7.912725925445557,0.04318936914205551,7.9249043464660645,1717.5810546875,9.509967803955078,129,0.029953741002827883,0.04651162773370743,,
0.025705209001898766,0.25,6.0,7.7748847007751465,0.033222589641809464,7.761609077453613,1717.5810546875,9.319156646728516,130,0.02859926607925445,0.03654484823346138,,
0.025345638394355774,0.25,6.0,7.3316497802734375,0.040123455226421356,7.374820709228516,1717.5810546875,8.843685150146484,131,0.029737939010374248,0.05246913433074951,,
0.025139734148979187,0.25,6.0,7.374632358551025,0.039145905524492264,7.402372360229492,1717.5810546875,8.879812240600586,132,0.02862859796732664,0.039145905524492264,,
0.02453976683318615,0.25,6.0,7.6811299324035645,0.042553190141916275,7.674623012542725,1717.5810546875,9.213302612304688,133,0.029203261947259307,0.042553190141916275,,
0.025264425203204155,0.25,6.0,7.285120964050293,0.034364260733127594,7.3235015869140625,1717.5810546875,8.783052444458008,134,0.028570041991770267,0.03780068829655647,,
0.025407731533050537,0.25,6.0,8.372448921203613,0.025641025975346565,8.31974983215332,1717.5810546875,9.996780395507812,135,0.02924398600589484,0.04029304161667824,,
0.024774955585598946,0.25,6.0,7.717613697052002,0.05079365149140358,7.702263355255127,1717.5810546875,9.248263359069824,136,0.028766505070962012,0.0476190485060215,,
0.023911112919449806,0.25,6.0,7.688573360443115,0.0330033004283905,7.6977925300598145,1717.5810546875,9.237898826599121,137,0.028697283007204533,0.059405941516160965,,
0.024149734526872635,0.25,6.0,7.54556941986084,0.04964538663625717,7.590823650360107,1717.5810546875,9.1023530960083,138,0.02828749595209956,0.042553190141916275,,
0.023886514827609062,0.25,6.0,7.813056468963623,0.03401360660791397,7.754910945892334,1717.5810546875,9.319911003112793,139,0.02834647602867335,0.040816325694322586,,
0.023475902155041695,0.25,6.0,7.548945903778076,0.04262294992804527,7.555899620056152,1717.5810546875,9.068036079406738,140,0.028631633962504566,0.02950819581747055,,
0.022828036919236183,0.25,6.0,7.478701114654541,0.06688962876796722,7.461421489715576,1717.5810546875,8.959444046020508,141,0.028689941042102873,0.07692307978868484,,
0.02285749837756157,0.25,6.0,7.7176995277404785,0.02931595966219902,7.708951950073242,1717.5810546875,9.254777908325195,142,0.02830618096049875,0.04234527423977852,,
0.022601138800382614,0.25,6.0,7.571389675140381,0.03484320640563965,7.550302505493164,1717.5810546875,9.066841125488281,143,0.028052505920641124,0.0696864128112793,,
0.02325708046555519,0.25,6.0,7.298431396484375,0.0590062141418457,7.297651290893555,1717.5810546875,8.759662628173828,144,0.02861705096438527,0.04968944191932678,,
0.02344454638659954,0.25,6.0,7.486180305480957,0.0476190485060215,7.437742710113525,1717.5810546875,8.937323570251465,145,0.027898374944925308,0.05128205195069313,,
0.024381864815950394,0.25,6.0,7.742769718170166,0.04123711585998535,7.739282131195068,1717.5810546875,9.290273666381836,146,0.028312568087130785,0.034364260733127594,,
0.024135049432516098,0.25,6.0,7.384207725524902,0.025889968499541283,7.415980815887451,1717.5810546875,8.895236015319824,147,0.028434178908355534,0.029126213863492012,,
0.024235442280769348,0.25,6.0,7.333589553833008,0.03883495181798935,7.323781967163086,1717.5810546875,8.792923927307129,148,0.028387453057803214,0.03559870645403862,,
0.024020737037062645,0.25,6.0,7.506226539611816,0.04545454680919647,7.5233025550842285,1717.5810546875,9.026949882507324,149,0.028772320947609842,0.048701297491788864,,
0.023553647100925446,0.25,6.0,7.5977325439453125,0.042553190141916275,7.601098537445068,1717.5810546875,9.123001098632812,150,0.028118445072323084,0.03900709003210068,,
0.02355858124792576,0.25,6.0,7.31682014465332,0.03915662318468094,7.385563373565674,1717.5810546875,8.851283073425293,151,0.028909202083013952,0.048192769289016724,,
0.023254593834280968,0.25,6.0,7.954745292663574,0.037854891270399094,7.9013848304748535,1717.5810546875,9.494659423828125,152,0.028170862002298236,0.05362776294350624,,
0.023841602727770805,0.25,6.0,7.4496002197265625,0.0520833320915699,7.421725749969482,1717.5810546875,8.914030075073242,153,0.028272529016248882,0.0520833320915699,,
0.024202046915888786,0.25,6.0,7.6034255027771,0.047445256263017654,7.660037040710449,1717.5810546875,9.18314266204834,154,0.028453081962652504,0.036496348679065704,,
0.024506431072950363,0.25,6.0,8.201302528381348,0.043624162673950195,8.218185424804688,1717.5810546875,9.860897064208984,155,0.02842120290733874,0.05369127541780472,,
0.024996120482683182,0.25,6.0,7.720588684082031,0.047138046473264694,7.673842906951904,1717.5810546875,9.220459938049316,156,0.028384489938616753,0.04040404036641121,,
0.025212373584508896,0.25,6.0,7.51509952545166,0.049822062253952026,7.539029598236084,1717.5810546875,9.044570922851562,157,0.027942860033363104,0.03202847018837929,,
0.024779342114925385,0.25,6.0,7.370884418487549,0.06949806958436966,7.404757022857666,1717.5810546875,8.881412506103516,158,0.028210341930389404,0.03474903479218483,,
0.02534354105591774,0.25,6.0,7.322676181793213,0.054054055362939835,7.299939155578613,1717.5810546875,8.767008781433105,159,0.028424581978470087,0.06418918818235397,,
0.02473856881260872,0.25,6.0,7.8152384757995605,0.06289307773113251,7.838560104370117,1717.5810546875,9.404081344604492,160,0.028680288000032306,0.05345911905169487,,
0.024202337488532066,0.25,6.0,7.363687515258789,0.06578947603702545,7.3627214431762695,1717.5810546875,8.837879180908203,161,0.028289944981224835,0.055921051651239395,,
0.02366083487868309,0.25,6.0,7.765221118927002,0.06920415163040161,7.7621917724609375,1717.5810546875,9.317602157592773,162,0.027878053952008486,0.07266436517238617,,
0.02331995777785778,0.25,6.0,7.024456977844238,0.04304635897278786,7.0575971603393555,1717.5810546875,8.464820861816406,163,0.028562934952788055,0.049668874591588974,,
0.023980647325515747,0.25,6.0,8.225112915039062,0.038869258016347885,8.271039962768555,1717.5810546875,9.918460845947266,164,0.028226915979757905,0.035335689783096313,,
0.02343491092324257,0.25,6.0,7.162139415740967,0.06713780760765076,7.2057929039001465,1717.5810546875,8.64056396484375,165,0.028494226979091763,0.06713780760765076,,
0.023139165714383125,0.25,6.0,7.257458686828613,0.025889968499541283,7.25130033493042,1717.5810546875,8.705105781555176,166,0.028167962096631527,0.025889968499541283,,
0.02386816404759884,0.25,6.0,7.367668628692627,0.06578947603702545,7.427938461303711,1717.5810546875,8.90385913848877,167,0.02856474299915135,0.0625,,
0.023139195516705513,0.25,6.0,7.569981575012207,0.0460122674703598,7.634932518005371,1717.5810546875,9.151243209838867,168,0.02864001307170838,0.04907975345849991,,
0.02380760759115219,0.25,6.0,7.230519771575928,0.05295950174331665,7.246083736419678,1717.5810546875,8.694568634033203,169,0.028476676088757813,0.05295950174331665,,
0.0237417072057724,0.25,6.0,7.812558650970459,0.03750000149011612,7.855342864990234,1717.5810546875,9.420228958129883,170,0.028419528040103614,0.01875000074505806,,
0.023959603160619736,0.25,6.0,7.777087211608887,0.05678233504295349,7.815052509307861,1717.5810546875,9.372865676879883,171,0.028543023043312132,0.04731861129403114,,
0.024417605251073837,0.25,6.0,7.678093910217285,0.05000000074505806,7.641432285308838,1717.5810546875,9.179492950439453,172,0.028567909030243754,0.023333333432674408,,
0.02397463656961918,0.25,6.0,7.794458389282227,0.038327526301145554,7.791558265686035,1717.5810546875,9.3528470993042,173,0.02822546800598502,0.03484320640563965,,
