gpu_memory_MB,loss,lr,mode,selected_token_ratio,step,step_time,token_acc,top5_acc
4143.11181640625,3.1270158290863037,0.0003,train_mdlm_direct_draft_context,1.0,26,0.0748207949945936,0.44400787353515625,0.6620825529098511
4141.47412109375,3.093480348587036,0.0003,train_mdlm_direct_draft_context,1.0,27,0.07490134600084275,0.46548324823379517,0.6528599858283997
4139.5888671875,3.4173531532287598,0.0003,train_mdlm_direct_draft_context,1.0,28,0.07529545300349128,0.41035857796669006,0.593625545501709
4140.97412109375,2.9137399196624756,0.0003,train_mdlm_direct_draft_context,1.0,29,0.07482052900013514,0.4832347333431244,0.6745561957359314
4136.80517578125,3.4747729301452637,0.0003,train_mdlm_direct_draft_context,1.0,30,0.07485779200214893,0.4117647409439087,0.6098039746284485
4135.9990234375,3.7076334953308105,0.0003,train_mdlm_direct_draft_context,1.0,31,0.07463660299254116,0.373776912689209,0.5636007785797119
4137.4951171875,3.271540403366089,0.0003,train_mdlm_direct_draft_context,1.0,32,0.07533073499507736,0.4277227818965912,0.6217821836471558
4138.22412109375,3.0123298168182373,0.0003,train_mdlm_direct_draft_context,1.0,33,0.07485512099810876,0.46548324823379517,0.6883629560470581
4140.91796875,3.463442802429199,0.0003,train_mdlm_direct_draft_context,1.0,34,0.07486058698850684,0.41929134726524353,0.6122047305107117
4140.72412109375,3.303349018096924,0.0003,train_mdlm_direct_draft_context,1.0,35,0.0748666760046035,0.3708086907863617,0.6232741475105286
4135.66796875,3.0382578372955322,0.0003,train_mdlm_direct_draft_context,1.0,36,0.07530533900717273,0.45078739523887634,0.6673228144645691
4137.880859375,2.6725881099700928,0.0003,train_mdlm_direct_draft_context,1.0,37,0.07522507199610118,0.5059288740158081,0.6996047496795654
4138.16796875,3.138566732406616,0.0003,train_mdlm_direct_draft_context,1.0,38,0.07492045298567973,0.4606299102306366,0.6515747904777527
4138.22412109375,3.213536500930786,0.0003,train_mdlm_direct_draft_context,1.0,39,0.07465655200940091,0.4457593858242035,0.6272189617156982
4138.41796875,3.0282363891601562,0.0003,train_mdlm_direct_draft_context,1.0,40,0.07513280799321365,0.47440946102142334,0.6594488024711609
4138.55517578125,3.0631308555603027,0.0003,train_mdlm_direct_draft_context,1.0,41,0.07508050400065258,0.4862745404243469,0.6686275005340576
4137.859375,2.8064913749694824,0.0003,train_mdlm_direct_draft_context,1.0,42,0.07460622100916225,0.5297619104385376,0.6984127163887024
4140.05517578125,3.1634750366210938,0.0003,train_mdlm_direct_draft_context,1.0,43,0.07468598500418011,0.4490196406841278,0.6411765217781067
4139.41796875,3.4067609310150146,0.0003,train_mdlm_direct_draft_context,1.0,44,0.07490102300653234,0.40354329347610474,0.625984251499176
4138.22412109375,3.389862298965454,0.0003,train_mdlm_direct_draft_context,1.0,45,0.07523699199373368,0.43589743971824646,0.6213017702102661
4139.61181640625,3.5202629566192627,0.0003,train_mdlm_direct_draft_context,1.0,46,0.07478594200802036,0.44400787353515625,0.6070727109909058
4140.11181640625,2.7185184955596924,0.0003,train_mdlm_direct_draft_context,1.0,47,0.07486087300640065,0.5108055472373962,0.6974459886550903
4138.66796875,2.924541473388672,0.0003,train_mdlm_direct_draft_context,1.0,48,0.07521277799969539,0.45472440123558044,0.6515747904777527
4137.130859375,3.13840651512146,0.0003,train_mdlm_direct_draft_context,1.0,49,0.07512426699395292,0.48814231157302856,0.6482213735580444
4139.359375,3.2169032096862793,0.0003,train_mdlm_direct_draft_context,1.0,50,0.07483542799309362,0.4682539999485016,0.6448413133621216
4141.22412109375,2.865544557571411,0.0003,train_mdlm_direct_draft_context,1.0,51,0.07494802000292111,0.5049309730529785,0.6863905191421509
4137.359375,3.134298086166382,0.0003,train_mdlm_direct_draft_context,1.0,52,0.07507492799777538,0.4563492238521576,0.6309524178504944
4139.72412109375,3.029745578765869,0.0003,train_mdlm_direct_draft_context,1.0,53,0.07525891000113916,0.4911242723464966,0.672583818435669
4138.55517578125,3.1923720836639404,0.0003,train_mdlm_direct_draft_context,1.0,54,0.07477281500177924,0.46666669845581055,0.6509804129600525
4138.818359375,3.3840463161468506,0.0003,train_mdlm_direct_draft_context,1.0,55,0.07473080800264142,0.4400000274181366,0.6060000061988831
4136.974609375,3.3998165130615234,0.0003,train_mdlm_direct_draft_context,1.0,56,0.07505040000251029,0.42743536829948425,0.6242544651031494
4143.66796875,2.6215450763702393,0.0003,train_mdlm_direct_draft_context,1.0,57,0.07538467799895443,0.5452755689620972,0.6988189220428467
4134.4951171875,3.176952600479126,0.0003,train_mdlm_direct_draft_context,1.0,58,0.07467877400631551,0.4198019802570343,0.6257426142692566
4143.97412109375,2.943937063217163,0.0003,train_mdlm_direct_draft_context,1.0,59,0.07481878899852745,0.4595660865306854,0.668639063835144
4139.4951171875,3.0570833683013916,0.0003,train_mdlm_direct_draft_context,1.0,60,0.07495370300603099,0.4732673466205597,0.6613861322402954
4141.86181640625,3.1279029846191406,0.0003,train_mdlm_direct_draft_context,1.0,61,0.07557913799246307,0.4793713390827179,0.652259349822998
4143.7451171875,2.810394525527954,0.0003,train_mdlm_direct_draft_context,1.0,62,0.07471025599807035,0.5188118815422058,0.7069306969642639
4138.130859375,2.8723983764648438,0.0003,train_mdlm_direct_draft_context,1.0,63,0.0747471869981382,0.4861660301685333,0.6699604988098145
4137.30517578125,3.404876947402954,0.0003,train_mdlm_direct_draft_context,1.0,64,0.0751379480061587,0.42549023032188416,0.6000000238418579
4138.80517578125,2.787238597869873,0.0003,train_mdlm_direct_draft_context,1.0,65,0.07537658599903807,0.4705882668495178,0.6745098233222961
4139.11181640625,3.315546989440918,0.0003,train_mdlm_direct_draft_context,1.0,66,0.0745470080000814,0.42239686846733093,0.6227898001670837
4139.47412109375,2.4860758781433105,0.0003,train_mdlm_direct_draft_context,1.0,67,0.07486895000329241,0.5542406439781189,0.725838303565979
4139.72412109375,2.6710362434387207,0.0003,train_mdlm_direct_draft_context,1.0,68,0.07530677098839078,0.5147929191589355,0.692307710647583
4141.380859375,2.7006967067718506,0.0003,train_mdlm_direct_draft_context,1.0,69,0.07546971099509392,0.5276679992675781,0.6818181872367859
4141.61181640625,2.872072458267212,0.0003,train_mdlm_direct_draft_context,1.0,70,0.07468405799590982,0.44793716073036194,0.6699410676956177
4137.0888671875,2.879110813140869,0.0003,train_mdlm_direct_draft_context,1.0,71,0.07472716600750573,0.47011953592300415,0.6573705673217773
4137.47412109375,3.036153793334961,0.0003,train_mdlm_direct_draft_context,1.0,72,0.07492243500018958,0.4536489248275757,0.6745561957359314
4137.380859375,3.147091865539551,0.0003,train_mdlm_direct_draft_context,1.0,73,0.07557828699646052,0.4683794677257538,0.6205533742904663
4138.72412109375,2.783817768096924,0.0003,train_mdlm_direct_draft_context,1.0,74,0.07493074399826583,0.5088757276535034,0.6942800879478455
4140.36181640625,3.144153594970703,0.0003,train_mdlm_direct_draft_context,1.0,75,0.07470810199447442,0.45186641812324524,0.6483300924301147
4134.00537109375,2.8462769985198975,0.0003,train_mdlm_direct_draft_context,1.0,76,0.07505572799709626,0.5141700506210327,0.6720647811889648
4137.80517578125,3.161651134490967,0.0003,train_mdlm_direct_draft_context,1.0,77,0.07556608699087519,0.4529412090778351,0.6392157077789307
4136.568359375,2.246366024017334,0.0003,train_mdlm_direct_draft_context,1.0,78,0.07471073800115846,0.6300000548362732,0.7720000147819519
4141.16796875,3.130743980407715,0.0003,train_mdlm_direct_draft_context,1.0,79,0.07488570100395009,0.43897637724876404,0.6161417365074158
4141.130859375,3.0135035514831543,0.0003,train_mdlm_direct_draft_context,1.0,80,0.07494715999928303,0.4743083119392395,0.6600790619850159
4134.77587890625,2.752659320831299,0.0003,train_mdlm_direct_draft_context,1.0,81,0.07524696399923414,0.5282257795333862,0.6915322542190552
4133.93212890625,2.4737095832824707,0.0003,train_mdlm_direct_draft_context,1.0,82,0.0748977309995098,0.5190380811691284,0.7054108381271362
4137.9423828125,2.5209972858428955,0.0003,train_mdlm_direct_draft_context,1.0,83,0.07494008100184146,0.546875,0.734375
4137.61181640625,2.8034279346466064,0.0003,train_mdlm_direct_draft_context,1.0,84,0.07478162100596819,0.4970530569553375,0.6601179242134094
4139.72412109375,2.7982983589172363,0.0003,train_mdlm_direct_draft_context,1.0,85,0.07543563499348238,0.5246548652648926,0.6942800879478455
4141.41796875,2.794003486633301,0.0003,train_mdlm_direct_draft_context,1.0,86,0.07540614700701553,0.47834646701812744,0.6791338324546814
4141.80517578125,3.354423761367798,0.0003,train_mdlm_direct_draft_context,1.0,87,0.07482251200417522,0.41372552514076233,0.6098039746284485
4138.47412109375,2.692655563354492,0.0003,train_mdlm_direct_draft_context,1.0,88,0.07484135999402497,0.4990138113498688,0.6844181418418884
4135.974609375,2.7354848384857178,0.0003,train_mdlm_direct_draft_context,1.0,89,0.07528054699650966,0.5089462995529175,0.6759443283081055
4141.22412109375,2.7365639209747314,0.0003,train_mdlm_direct_draft_context,1.0,90,0.07539699900371488,0.5226824283599854,0.6844181418418884
4138.47412109375,2.6369528770446777,0.0003,train_mdlm_direct_draft_context,1.0,91,0.07477425401157234,0.506903350353241,0.6942800879478455
4138.859375,2.7190988063812256,0.0003,train_mdlm_direct_draft_context,1.0,92,0.07466242800001055,0.5039682984352112,0.6845238208770752
4139.05517578125,3.026021718978882,0.0003,train_mdlm_direct_draft_context,1.0,93,0.0753891409985954,0.4941176772117615,0.6509804129600525
4138.47412109375,2.7050509452819824,0.0003,train_mdlm_direct_draft_context,1.0,94,0.07545037299860269,0.5128205418586731,0.6863905191421509
4140.41796875,3.1917049884796143,0.0003,train_mdlm_direct_draft_context,1.0,95,0.0757451109966496,0.4724409580230713,0.6515747904777527
4132.630859375,3.509552240371704,0.0003,train_mdlm_direct_draft_context,1.0,96,0.07493635099672247,0.4110672175884247,0.5928853750228882
4134.630859375,2.048947811126709,0.0003,train_mdlm_direct_draft_context,1.0,97,0.07501462700020056,0.5849802494049072,0.7766798734664917
4140.47412109375,2.9763028621673584,0.0003,train_mdlm_direct_draft_context,1.0,98,0.07547446299577132,0.48520711064338684,0.6508876085281372
4136.724609375,3.091583490371704,0.0003,train_mdlm_direct_draft_context,1.0,99,0.0747655820014188,0.4850894510746002,0.6520874500274658
4141.41796875,2.393876552581787,0.0003,train_mdlm_direct_draft_context,1.0,100,0.07490547299676109,0.539370059967041,0.748031497001648
4142.11181640625,2.7760777473449707,0.0003,train_mdlm_direct_draft_context,1.0,101,0.07496725498640444,0.5147348046302795,0.6974459886550903
4142.05517578125,2.3540444374084473,0.0003,train_mdlm_direct_draft_context,1.0,102,0.07547549399896525,0.5549020171165466,0.7529412508010864
4138.16796875,2.7936110496520996,0.0003,train_mdlm_direct_draft_context,1.0,103,0.0750061220023781,0.4803149700164795,0.6811023354530334
4141.3388671875,3.515111207962036,0.0003,train_mdlm_direct_draft_context,1.0,104,0.07497865900222678,0.3904382586479187,0.5776892900466919
4141.2451171875,2.627481698989868,0.0003,train_mdlm_direct_draft_context,1.0,105,0.07471975700173061,0.5405941009521484,0.697029709815979
4142.91796875,2.4896035194396973,0.0003,train_mdlm_direct_draft_context,1.0,106,0.07549610600108281,0.5334645509719849,0.7263779640197754
4141.16796875,2.8133857250213623,0.0003,train_mdlm_direct_draft_context,1.0,107,0.07531422600732185,0.4881889820098877,0.7086614370346069
4139.359375,2.755012273788452,0.0003,train_mdlm_direct_draft_context,1.0,108,0.07487271100399084,0.501984179019928,0.70634925365448
4141.9951171875,2.3534910678863525,0.0003,train_mdlm_direct_draft_context,1.0,109,0.07500873599201441,0.5287128686904907,0.7346534729003906
4139.2451171875,2.7924411296844482,0.0003,train_mdlm_direct_draft_context,1.0,110,0.07528723200084642,0.5128713250160217,0.6653465628623962
4139.630859375,2.948225975036621,0.0003,train_mdlm_direct_draft_context,1.0,111,0.07525209500454366,0.4861660301685333,0.6758893728256226
4144.380859375,3.1135945320129395,0.0003,train_mdlm_direct_draft_context,1.0,112,0.07486133299244102,0.4841897487640381,0.6501976251602173
4140.36181640625,2.9051780700683594,0.0003,train_mdlm_direct_draft_context,1.0,113,0.07499920700502116,0.47740671038627625,0.6660118103027344
4142.16796875,2.6970040798187256,0.0003,train_mdlm_direct_draft_context,1.0,114,0.07535415899474174,0.539370059967041,0.7007874250411987
4139.18212890625,3.1156206130981445,0.0003,train_mdlm_direct_draft_context,1.0,115,0.07621835099416785,0.4709419012069702,0.6312625408172607
4139.359375,2.855137825012207,0.0003,train_mdlm_direct_draft_context,1.0,116,0.07497699699888472,0.5138888955116272,0.6865079998970032
4141.47412109375,3.1634223461151123,0.0003,train_mdlm_direct_draft_context,1.0,117,0.07504729701031465,0.44773176312446594,0.635108470916748
4140.2451171875,2.7276344299316406,0.0003,train_mdlm_direct_draft_context,1.0,118,0.07523081700492185,0.5089108943939209,0.683168351650238
4137.77587890625,2.498387336730957,0.0003,train_mdlm_direct_draft_context,1.0,119,0.07547376799630001,0.5423386693000793,0.7177419066429138
4142.9951171875,2.8216378688812256,0.0003,train_mdlm_direct_draft_context,1.0,120,0.07527894599479623,0.4930693209171295,0.7089109420776367
4138.4951171875,2.865119218826294,0.0003,train_mdlm_direct_draft_context,1.0,121,0.07526260400481988,0.49504950642585754,0.6495049595832825
4141.47412109375,3.1385064125061035,0.0003,train_mdlm_direct_draft_context,1.0,122,0.07538343699707184,0.4792899489402771,0.6508876085281372
4144.1923828125,2.6742286682128906,0.0003,train_mdlm_direct_draft_context,1.0,123,0.0753778729995247,0.51953125,0.689453125
4143.86181640625,2.7662501335144043,0.0003,train_mdlm_direct_draft_context,1.0,124,0.07564942400495056,0.48919451236724854,0.6974459886550903
4140.55517578125,2.7420766353607178,0.0003,train_mdlm_direct_draft_context,1.0,125,0.07499683399510104,0.5078431963920593,0.6901960968971252
4143.55517578125,2.3014113903045654,0.0003,train_mdlm_direct_draft_context,1.0,126,0.07506188600382302,0.5705882906913757,0.7450980544090271
4141.41796875,3.0108158588409424,0.0003,train_mdlm_direct_draft_context,1.0,127,0.07522509200498462,0.47047242522239685,0.6732283234596252
4142.4990234375,3.1590158939361572,0.0003,train_mdlm_direct_draft_context,1.0,128,0.07588453599601053,0.4755381643772125,0.6379647850990295
4143.474609375,2.7545742988586426,0.0003,train_mdlm_direct_draft_context,1.0,129,0.07495458598714322,0.504970133304596,0.691848874092102
4146.11181640625,2.338083267211914,0.0003,train_mdlm_direct_draft_context,1.0,130,0.07511653398978524,0.5717092752456665,0.7367387413978577
4147.91796875,2.499434471130371,0.0003,train_mdlm_direct_draft_context,1.0,131,0.07512427600158844,0.5216535329818726,0.7263779640197754
4144.130859375,2.537849187850952,0.0003,train_mdlm_direct_draft_context,1.0,132,0.07568572799209505,0.52173912525177,0.7351778745651245
4144.80517578125,2.882683753967285,0.0003,train_mdlm_direct_draft_context,1.0,133,0.07523727999068797,0.47647061944007874,0.6725490689277649
4143.55517578125,3.1833746433258057,0.0003,train_mdlm_direct_draft_context,1.0,134,0.07510000100592151,0.46666669845581055,0.6411765217781067
4141.61181640625,2.9808268547058105,0.0003,train_mdlm_direct_draft_context,1.0,135,0.07508877399959601,0.4970530569553375,0.6483300924301147
4146.16796875,2.660111904144287,0.0003,train_mdlm_direct_draft_context,1.0,136,0.07536876499943901,0.5570865869522095,0.7185039520263672
4142.05517578125,2.7310903072357178,0.0003,train_mdlm_direct_draft_context,1.0,137,0.07566064898855984,0.5058823823928833,0.7019608020782471
4139.72412109375,2.218106269836426,0.0003,train_mdlm_direct_draft_context,1.0,138,0.0751093069993658,0.5700197219848633,0.7514793276786804
4140.609375,2.9325873851776123,0.0003,train_mdlm_direct_draft_context,1.0,139,0.07510748800996225,0.4821428954601288,0.6785714626312256
4143.36181640625,2.8287439346313477,0.0003,train_mdlm_direct_draft_context,1.0,140,0.07562463499198202,0.47347742319107056,0.6895874738693237
4140.47412109375,2.7157928943634033,0.0003,train_mdlm_direct_draft_context,1.0,141,0.07572927299770527,0.5029585957527161,0.7061144113540649
4143.86181640625,2.6917483806610107,0.0003,train_mdlm_direct_draft_context,1.0,142,0.07514123400324024,0.5324165225028992,0.6895874738693237
4136.3388671875,2.5234479904174805,0.0003,train_mdlm_direct_draft_context,1.0,143,0.07506486598867923,0.5239043831825256,0.7091633677482605
4136.859375,2.8174192905426025,0.0003,train_mdlm_direct_draft_context,1.0,144,0.07509266100532841,0.4880952537059784,0.6785714626312256
4142.953125,2.987685441970825,0.0003,train_mdlm_direct_draft_context,1.0,145,0.07545494100486394,0.5089820623397827,0.6566866040229797
4144.380859375,2.537874460220337,0.0003,train_mdlm_direct_draft_context,1.0,146,0.0753849249886116,0.5494071245193481,0.7055336236953735
4145.91796875,2.7277703285217285,0.0003,train_mdlm_direct_draft_context,1.0,147,0.07492444000672549,0.5078740119934082,0.6948819160461426
4141.72412109375,2.67999529838562,0.0003,train_mdlm_direct_draft_context,1.0,148,0.07510625099530444,0.506903350353241,0.692307710647583
4141.41796875,2.928161382675171,0.0003,train_mdlm_direct_draft_context,1.0,149,0.07543748199532274,0.4921259880065918,0.6535432934761047
4138.97412109375,2.6167709827423096,0.0003,train_mdlm_direct_draft_context,1.0,150,0.07558326399885118,0.5226824283599854,0.70216965675354
4142.30517578125,2.5965957641601562,0.0003,train_mdlm_direct_draft_context,1.0,151,0.07503592000284698,0.5372549295425415,0.6960784792900085
4141.30517578125,3.072577714920044,0.0003,train_mdlm_direct_draft_context,1.0,152,0.07510591699974611,0.49215689301490784,0.6509804129600525
4145.16796875,2.5688095092773438,0.0003,train_mdlm_direct_draft_context,1.0,153,0.07529267600330058,0.5255905389785767,0.7204724550247192
4143.380859375,2.365847110748291,0.0003,train_mdlm_direct_draft_context,1.0,154,0.07578497700160369,0.5652174353599548,0.7332016229629517
4140.130859375,2.2945148944854736,0.0003,train_mdlm_direct_draft_context,1.0,155,0.07512936199782416,0.5474308729171753,0.7371541857719421
4142.4990234375,2.688269853591919,0.0003,train_mdlm_direct_draft_context,1.0,156,0.07507465699745808,0.5107632279396057,0.698630154132843
4146.130859375,2.369812488555908,0.0003,train_mdlm_direct_draft_context,1.0,157,0.0750806249998277,0.5474308729171753,0.7351778745651245
4145.97412109375,3.0693938732147217,0.0003,train_mdlm_direct_draft_context,1.0,158,0.07559537299675867,0.47337278723716736,0.64891517162323
4141.47412109375,2.943260908126831,0.0003,train_mdlm_direct_draft_context,1.0,159,0.07526639799471013,0.4990138113498688,0.6706114411354065
4141.630859375,2.4235007762908936,0.0003,train_mdlm_direct_draft_context,1.0,160,0.07496243101195432,0.5671936869621277,0.7292490601539612
4136.880859375,2.9458930492401123,0.0003,train_mdlm_direct_draft_context,1.0,161,0.07503168800030835,0.49802374839782715,0.6640316247940063
4142.880859375,2.8282017707824707,0.0003,train_mdlm_direct_draft_context,1.0,162,0.0755519559897948,0.48814231157302856,0.6818181872367859
4146.80517578125,2.744009256362915,0.0003,train_mdlm_direct_draft_context,1.0,163,0.0760048460069811,0.4901961088180542,0.6823529601097107
4146.47412109375,2.9205126762390137,0.0003,train_mdlm_direct_draft_context,1.0,164,0.07480999099789187,0.48915189504623413,0.6844181418418884
4143.36181640625,2.6664812564849854,0.0003,train_mdlm_direct_draft_context,1.0,165,0.07515374099602923,0.5049116015434265,0.6915521025657654
4142.6923828125,2.7441680431365967,0.0003,train_mdlm_direct_draft_context,1.0,166,0.07536052700015716,0.51953125,0.701171875
4145.30517578125,2.6698689460754395,0.0003,train_mdlm_direct_draft_context,1.0,167,0.07588129698706325,0.531372606754303,0.6921569108963013
4137.0888671875,2.716972827911377,0.0003,train_mdlm_direct_draft_context,1.0,168,0.07522308699844871,0.5119522213935852,0.6792829036712646
4140.630859375,2.7045304775238037,0.0003,train_mdlm_direct_draft_context,1.0,169,0.07529637499828823,0.52173912525177,0.7193676233291626
4141.97412109375,3.076646566390991,0.0003,train_mdlm_direct_draft_context,1.0,170,0.07513319500139914,0.46942800283432007,0.64891517162323
4139.2451171875,2.6606087684631348,0.0003,train_mdlm_direct_draft_context,1.0,171,0.07535536900104489,0.5306931138038635,0.6910891532897949
4143.47412109375,2.451449155807495,0.0003,train_mdlm_direct_draft_context,1.0,172,0.07544844500080217,0.5424063205718994,0.7317554354667664
4143.91796875,2.704134702682495,0.0003,train_mdlm_direct_draft_context,1.0,173,0.07494004900217988,0.5334645509719849,0.6929134130477905
4141.41162109375,2.6671342849731445,0.0003,train_mdlm_direct_draft_context,1.0,174,0.07495885599928442,0.5191146731376648,0.6901408433914185
4149.55517578125,2.974299192428589,0.0003,train_mdlm_direct_draft_context,1.0,175,0.07550228499167133,0.5137255191802979,0.6568627953529358
4141.91796875,2.738615036010742,0.0003,train_mdlm_direct_draft_context,1.0,176,0.0754429880034877,0.5,0.7027559280395508
4143.36181640625,2.7379238605499268,0.0003,train_mdlm_direct_draft_context,1.0,177,0.07479857999715023,0.4931237995624542,0.6954813599586487
4140.55517578125,3.051433563232422,0.0003,train_mdlm_direct_draft_context,1.0,178,0.0750736440095352,0.4529412090778351,0.6509804129600525
4143.30517578125,2.6630051136016846,0.0003,train_mdlm_direct_draft_context,1.0,179,0.0752787949895719,0.5078431963920593,0.6784313917160034
4141.380859375,2.8147077560424805,0.0003,train_mdlm_direct_draft_context,1.0,180,0.0757712159975199,0.5177865624427795,0.6758893728256226
4146.11181640625,2.658600330352783,0.0003,train_mdlm_direct_draft_context,1.0,181,0.07509336200018879,0.5186640620231628,0.6856581568717957
4140.41796875,2.8086438179016113,0.0003,train_mdlm_direct_draft_context,1.0,182,0.07517404199461453,0.5157480239868164,0.6850393414497375
4144.109375,2.14088773727417,0.0003,train_mdlm_direct_draft_context,1.0,183,0.07504936099576298,0.5873016119003296,0.7341270446777344
4146.66796875,3.0487303733825684,0.0003,train_mdlm_direct_draft_context,1.0,184,0.07546511800319422,0.45472440123558044,0.6712598204612732
4141.2490234375,2.629770040512085,0.0003,train_mdlm_direct_draft_context,1.0,185,0.07568770600482821,0.5322896242141724,0.7142857313156128
4139.880859375,2.895401954650879,0.0003,train_mdlm_direct_draft_context,1.0,186,0.07507897700998001,0.5098814368247986,0.6679841876029968
4142.4951171875,2.6397595405578613,0.0003,train_mdlm_direct_draft_context,1.0,187,0.07505436499195639,0.5306931138038635,0.7049505114555359
4141.80517578125,2.5652337074279785,0.0003,train_mdlm_direct_draft_context,1.0,188,0.07542101200670004,0.5156863331794739,0.7117647528648376
4142.05517578125,3.180051326751709,0.0003,train_mdlm_direct_draft_context,1.0,189,0.07568296900717542,0.458823561668396,0.6352941393852234
4142.130859375,2.5150036811828613,0.0003,train_mdlm_direct_draft_context,1.0,190,0.07492083498800639,0.5474308729171753,0.6916996240615845
4138.93212890625,3.004384756088257,0.0003,train_mdlm_direct_draft_context,1.0,191,0.074959855992347,0.52304607629776,0.6633266806602478
4143.41796875,3.2911839485168457,0.0003,train_mdlm_direct_draft_context,1.0,192,0.07530040599522181,0.45472440123558044,0.6181102395057678
4143.55517578125,2.6471853256225586,0.0003,train_mdlm_direct_draft_context,1.0,193,0.07586078900203574,0.5333333611488342,0.7039216160774231
4146.16796875,2.788006544113159,0.0003,train_mdlm_direct_draft_context,1.0,194,0.07536683799116872,0.5098425149917603,0.6811023354530334
4141.380859375,2.5661659240722656,0.0003,train_mdlm_direct_draft_context,1.0,195,0.07515585600049235,0.5494071245193481,0.7272727489471436
4142.359375,2.658245086669922,0.0003,train_mdlm_direct_draft_context,1.0,196,0.07513648401072714,0.5376984477043152,0.7043651342391968
4144.630859375,2.8219332695007324,0.0003,train_mdlm_direct_draft_context,1.0,197,0.0754740409902297,0.5237154364585876,0.6837944984436035
4142.05517578125,2.287266731262207,0.0003,train_mdlm_direct_draft_context,1.0,198,0.07572267900104634,0.5568627715110779,0.7470588684082031
4143.36181640625,2.9897348880767822,0.0003,train_mdlm_direct_draft_context,1.0,199,0.07508605100156274,0.4675835072994232,0.642436146736145
4142.97412109375,2.270242691040039,0.0003,train_mdlm_direct_draft_context,1.0,200,0.07518512799288146,0.5562130212783813,0.7337278127670288
4144.61181640625,2.1833715438842773,0.0003,train_mdlm_direct_draft_context,1.0,201,0.07534101499186363,0.5972495079040527,0.7779961228370667
4146.16796875,2.769054651260376,0.0003,train_mdlm_direct_draft_context,1.0,202,0.07587986699945759,0.4960629940032959,0.6948819160461426
