nohup: ignoring input
device=cuda
Using the latest cached version of the dataset since wikitext couldn't be found on the Hugging Face Hub
Found the latest cached dataset configuration 'wikitext-2-raw-v1' at /home/enzeyu/.cache/huggingface/datasets/wikitext/wikitext-2-raw-v1/0.0.0/b08601e04326c79dfdd32d625aee71d232d685c3 (last modified on Sat May  9 08:55:42 2026).
model_backend=mdlm
pretrained_edge_loaded=True
edge_model_status=loaded pretrained edge MDLM from /mnt/data/enzeyu/hf_downloads/models/mdlm-no_flashattn-fp32-owt via HF_ENDPOINT=https://hf-mirror.com/; MDLM custom vocab_embed already matches vocab_size=50258; patched flash-attn rotary kernel
edge_model_is_toy=False
step=17300 loss=14.9793 edge_loss=1.3153 device_loss=7.5925 align=230.2283 acc=0.7212 step_time=0.132s gpu_mem=5915.5MB
step=17400 loss=16.0651 edge_loss=1.8223 device_loss=7.8574 align=240.5476 acc=0.6316 step_time=0.132s gpu_mem=5915.5MB
step=17500 loss=16.1028 edge_loss=1.8272 device_loss=8.9363 align=236.0923 acc=0.6168 step_time=0.133s gpu_mem=5915.5MB
step=17600 loss=15.1188 edge_loss=1.4215 device_loss=7.3444 align=232.4315 acc=0.7384 step_time=0.133s gpu_mem=5915.5MB
step=17700 loss=15.2097 edge_loss=1.4165 device_loss=8.0664 align=229.7955 acc=0.6757 step_time=0.133s gpu_mem=5915.5MB
step=17800 loss=17.5649 edge_loss=1.9565 device_loss=8.3571 align=265.1337 acc=0.6370 step_time=0.134s gpu_mem=5915.5MB
step=17900 loss=15.5712 edge_loss=1.7580 device_loss=7.5844 align=234.1765 acc=0.6188 step_time=0.132s gpu_mem=5915.5MB
step=18000 loss=15.8863 edge_loss=2.0136 device_loss=8.5051 align=230.2848 acc=0.5962 step_time=0.132s gpu_mem=5915.5MB
step=18100 loss=16.0560 edge_loss=1.7559 device_loss=9.2214 align=234.6280 acc=0.6484 step_time=0.132s gpu_mem=5915.5MB
step=18200 loss=15.6868 edge_loss=1.6555 device_loss=8.0389 align=235.3519 acc=0.6524 step_time=0.133s gpu_mem=5915.5MB
step=18300 loss=15.2360 edge_loss=1.5307 device_loss=8.1083 align=228.9575 acc=0.7090 step_time=0.131s gpu_mem=5915.5MB
step=18400 loss=14.6799 edge_loss=1.6493 device_loss=7.3704 align=219.0562 acc=0.6620 step_time=0.132s gpu_mem=5915.5MB
step=18500 loss=14.5654 edge_loss=1.3885 device_loss=7.8851 align=218.2095 acc=0.6897 step_time=0.133s gpu_mem=5915.5MB
step=18600 loss=15.0048 edge_loss=1.2595 device_loss=7.5642 align=231.8753 acc=0.6813 step_time=0.134s gpu_mem=5915.5MB
step=18700 loss=14.1727 edge_loss=0.8546 device_loss=7.4380 align=223.4043 acc=0.7931 step_time=0.134s gpu_mem=5915.5MB
step=18800 loss=15.0611 edge_loss=1.5922 device_loss=7.7940 align=225.6135 acc=0.6561 step_time=0.132s gpu_mem=5915.5MB
step=18900 loss=15.0941 edge_loss=1.4521 device_loss=7.9128 align=228.3417 acc=0.6558 step_time=0.134s gpu_mem=5915.5MB
step=19000 loss=15.0818 edge_loss=1.3157 device_loss=7.4797 align=232.9860 acc=0.7076 step_time=0.134s gpu_mem=5915.5MB
step=19100 loss=15.0014 edge_loss=1.6047 device_loss=7.6450 align=225.3179 acc=0.6831 step_time=0.132s gpu_mem=5915.5MB
step=19200 loss=14.9708 edge_loss=1.6436 device_loss=7.4536 align=224.6185 acc=0.6622 step_time=0.132s gpu_mem=5915.5MB
step=19300 loss=16.1519 edge_loss=1.5710 device_loss=8.1142 align=245.5741 acc=0.6556 step_time=0.134s gpu_mem=5915.5MB
step=19400 loss=16.2266 edge_loss=1.7088 device_loss=7.4300 align=248.8367 acc=0.6313 step_time=0.133s gpu_mem=5915.5MB
step=19500 loss=15.3564 edge_loss=1.3275 device_loss=7.6799 align=237.2194 acc=0.7134 step_time=0.134s gpu_mem=5915.5MB
step=19600 loss=16.5657 edge_loss=1.5111 device_loss=8.7113 align=252.1211 acc=0.6667 step_time=0.133s gpu_mem=5915.5MB
step=19700 loss=15.1074 edge_loss=1.4164 device_loss=7.6749 align=230.3904 acc=0.6914 step_time=0.134s gpu_mem=5915.5MB
step=19800 loss=16.8170 edge_loss=1.9138 device_loss=8.7896 align=248.9350 acc=0.6335 step_time=0.134s gpu_mem=5915.5MB
step=19900 loss=14.3162 edge_loss=1.2659 device_loss=8.2409 align=214.6288 acc=0.7059 step_time=0.134s gpu_mem=5915.5MB
step=20000 loss=15.2612 edge_loss=1.5051 device_loss=7.9177 align=230.1623 acc=0.6667 step_time=0.134s gpu_mem=5915.5MB
saved_checkpoint=results/wikitext2_mdlm_medium/checkpoint.pt
saved_metrics=results/wikitext2_mdlm_medium/train_metrics.csv
{
  "step": 20000,
  "loss": 15.261210441589355,
  "edge_loss": 1.5051114559173584,
  "train_perplexity": 4.504655672840558,
  "device_loss": 7.917685508728027,
  "device_perplexity": 2745.409460418899,
  "align_loss": 230.16233825683594,
  "distill_loss": 6.644451141357422,
  "token_acc": 0.6666666269302368,
  "top1_acc": 0.6666666269302368,
  "top5_acc": 0.849056601524353,
  "train_top5_acc": 0.849056601524353,
  "device_token_acc": 0.044025156646966934,
  "device_top5_acc": 0.17610062658786774,
  "step_time": 0.13394090184010565,
  "gpu_memory_MB": 5915.5439453125,
  "coarse_comm_MB_per_batch": 0.25,
  "gradient_accumulation_steps": 4,
  "model_backend": "mdlm",
  "pretrained_edge_loaded": true,
  "compression_ratio": 6.0,
  "val_loss": 1.5501217770786915,
  "val_perplexity": 4.712043966602081,
  "val_token_acc": 0.667211511490508,
  "val_top1_acc": 0.667211511490508,
  "val_top5_acc": 0.8332788500570714
}
