block_size,draft_context_loss,gpu_memory_MB,lora_training_mode,loss,lr,refine_ratio,selected_token_ratio,step,step_time,token_acc,top5_acc
2,7.932898044586182,2090.3505859375,draft_aware,7.932898044586182,0.0001,0.2,0.1976284584980237,1,0.059041980654001236,0.10999999940395355,0.25999999046325684
2,7.5775299072265625,2095.1904296875,draft_aware,7.5775299072265625,0.0001,0.2,0.19723865877712032,2,0.06116359308362007,0.11999999731779099,0.26999998092651367
2,9.404784202575684,2095.1904296875,draft_aware,9.404784202575684,0.0001,0.2,0.188,3,0.06032070703804493,0.12765957415103912,0.22340424358844757
2,9.04830265045166,2095.1904296875,draft_aware,9.04830265045166,0.0001,0.2,0.20039292730844793,4,0.06063457299023867,0.05882353335618973,0.1666666716337204
2,8.119512557983398,2099.6904296875,draft_aware,8.119512557983398,0.0001,0.2,0.19881889763779528,5,0.0598037289455533,0.10891088843345642,0.20792078971862793
2,7.992395877838135,2104.1904296875,draft_aware,7.992395877838135,0.0001,0.2,0.19881889763779528,6,0.059942123014479876,0.10891088843345642,0.23762375116348267
2,7.642337799072266,2104.1904296875,draft_aware,7.642337799072266,0.0001,0.2,0.1992110453648915,7,0.059885808266699314,0.13861386477947235,0.2673267424106598
2,7.919867038726807,2104.1904296875,draft_aware,7.919867038726807,0.0001,0.2,0.1956521739130435,8,0.05996779492124915,0.10101009905338287,0.3030303120613098
2,7.956198692321777,2099.6904296875,draft_aware,7.956198692321777,0.0001,0.2,0.2015810276679842,9,0.059705094899982214,0.1666666716337204,0.29411765933036804
2,8.960526466369629,2104.1904296875,draft_aware,8.960526466369629,0.0001,0.2,0.1996007984031936,10,0.05998734198510647,0.12999999523162842,0.25
2,7.770490646362305,2104.1904296875,draft_aware,7.770490646362305,0.0001,0.2,0.19322709163346613,11,0.05990392481908202,0.11340206116437912,0.24742266535758972
2,7.252575397491455,2104.1904296875,draft_aware,7.252575397491455,0.0001,0.2,0.18346774193548387,12,0.059943282045423985,0.1318681389093399,0.2637362778186798
2,6.721541404724121,2099.6904296875,draft_aware,6.721541404724121,0.0001,0.2,0.20078740157480315,13,0.05982737708836794,0.2352941334247589,0.38235294818878174
2,8.656891822814941,2104.1904296875,draft_aware,8.656891822814941,0.0001,0.2,0.20078740157480315,14,0.059993559028953314,0.0882352963089943,0.2549019753932953
2,8.934942245483398,2104.1904296875,draft_aware,8.934942245483398,0.0001,0.2,0.2035225048923679,15,0.05999335926026106,0.1538461595773697,0.2211538553237915
2,7.915516376495361,2104.1904296875,draft_aware,7.915516376495361,0.0001,0.2,0.19238476953907815,16,0.05994295421987772,0.15625,0.2708333432674408
2,7.762667179107666,2099.6904296875,draft_aware,7.762667179107666,0.0001,0.2,0.20039292730844793,17,0.05958124902099371,0.14705882966518402,0.2549019753932953
2,8.373324394226074,2104.1904296875,draft_aware,8.373324394226074,0.0001,0.2,0.1903807615230461,18,0.05991878220811486,0.12631580233573914,0.27368423342704773
2,7.385807991027832,2104.1904296875,draft_aware,7.385807991027832,0.0001,0.2,0.20039292730844793,19,0.060008520260453224,0.1568627506494522,0.3529411852359772
2,6.759843349456787,2104.1904296875,draft_aware,6.759843349456787,0.0001,0.2,0.2019607843137255,20,0.06004746304824948,0.21359223127365112,0.3883495330810547
2,8.332612991333008,2099.6904296875,draft_aware,8.332612991333008,0.0001,0.2,0.19842829076620824,21,0.05961595382541418,0.11881187558174133,0.2772277295589447
2,7.455845832824707,2104.1904296875,draft_aware,7.455845832824707,0.0001,0.2,0.2015810276679842,22,0.059915998950600624,0.13725490868091583,0.27450981736183167
2,7.157900333404541,2104.1904296875,draft_aware,7.157900333404541,0.0001,0.2,0.19444444444444445,23,0.05990879097953439,0.13265305757522583,0.2448979616165161
2,7.725165843963623,2104.1904296875,draft_aware,7.725165843963623,0.0001,0.2,0.2043222003929273,24,0.059991351794451475,0.17307692766189575,0.29807692766189575
2,7.358559608459473,2099.6904296875,draft_aware,7.358559608459473,0.0001,0.2,0.20235756385068762,25,0.0596337141469121,0.12621359527111053,0.291262149810791
2,7.129671096801758,2104.1904296875,draft_aware,7.129671096801758,0.0001,0.2,0.19842829076620824,26,0.05997479194775224,0.089108906686306,0.31683167815208435
2,7.743387699127197,2104.1904296875,draft_aware,7.743387699127197,0.0001,0.2,0.20315581854043394,27,0.059954181779176,0.10679611563682556,0.25242719054222107
2,6.669799327850342,2104.1904296875,draft_aware,6.669799327850342,0.0001,0.2,0.19123505976095617,28,0.059927305206656456,0.1354166716337204,0.28125
2,7.756750106811523,2099.6904296875,draft_aware,7.756750106811523,0.0001,0.2,0.1992110453648915,29,0.05977040762081742,0.11881187558174133,0.23762375116348267
2,8.262944221496582,2104.1904296875,draft_aware,8.262944221496582,0.0001,0.2,0.2019607843137255,30,0.059937949292361736,0.11650485545396805,0.24271844327449799
2,7.936727046966553,2104.1904296875,draft_aware,7.936727046966553,0.0001,0.2,0.20156555772994128,31,0.0598940821364522,0.09708738327026367,0.24271844327449799
2,7.538609981536865,2104.1904296875,draft_aware,7.538609981536865,0.0001,0.2,0.19603960396039605,32,0.05995771428570151,0.2222222238779068,0.34343433380126953
2,7.564389228820801,2099.6904296875,draft_aware,7.564389228820801,0.0001,0.2,0.1992110453648915,33,0.05972376186400652,0.15841583907604218,0.2871287167072296
2,7.201511383056641,2104.1904296875,draft_aware,7.201511383056641,0.0001,0.2,0.19881889763779528,34,0.05993532296270132,0.09900990128517151,0.23762375116348267
2,7.747365951538086,2104.1904296875,draft_aware,7.747365951538086,0.0001,0.2,0.20315581854043394,35,0.060033722780644894,0.1553398072719574,0.26213592290878296
2,6.982893466949463,2104.1904296875,draft_aware,6.982893466949463,0.0001,0.2,0.19881889763779528,36,0.05998532893136144,0.178217813372612,0.2871287167072296
2,7.440073013305664,2099.6904296875,draft_aware,7.440073013305664,0.0001,0.2,0.1976284584980237,37,0.059643507935106754,0.25,0.3999999761581421
2,8.26471996307373,2104.1904296875,draft_aware,8.26471996307373,0.0001,0.2,0.19881889763779528,38,0.059944098349660635,0.10891088843345642,0.30693069100379944
2,8.420902252197266,2104.1904296875,draft_aware,8.420902252197266,0.0001,0.2,0.1992110453648915,39,0.05999903520569205,0.12871286273002625,0.24752475321292877
